x,y,out003_land_imperviousness_density_change_2024pr,out009_tree_cover_density_2024pr,out010_tree_cover_density_change_2024pr,out011_grassland_2024pr,out012_grassland_change_2024pr,out017_land_use_and_cover_nature_2k_2024pr,out040_plant_phenology_index_total_productivity_2024pr,out057_temperature_avg_absolute_change_2024pr_rcp85,out058_potential_evapotranspiration_relative_change_2024pr_rcp85,out059_precipitation_cum_relative_change_2024pr_rcp85,out065_number_species_cum_all_2024pr,out147_land_use_and_cover_change_2024pr,reconstruction_log_probability,percentile
10.37025,43.80125,-0.037001044,-0.746398608,0,1,0,0,1.219424178,-0.237101163,-1.590686097,2.090434727,0.2845574,0,-6.18847084,"0p-25p"
10.37075,43.80125,-0.037001044,-0.746398608,0,1,0,0,-0.425210078,-0.237101163,-1.590686097,2.090434727,0.23189312,0,-6.032014847,"0p-25p"
10.37125,43.80125,-0.037001044,-0.746398608,0,1,-1,0,-0.466665351,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-5.993887901,"0p-25p"
10.27975,43.80075,-0.037001044,0.320372108,0,1,-1,0,0.534696071,-2.022702306,-1.056611799,0.35111361,-0.400078243,0,-6.659031868,"0p-25p"
10.28975,43.80075,-0.037001044,1.707174038,0,0,0,0,-0.005653153,-2.022702306,-1.056611799,0.35111361,-0.716063925,0,-5.555263519,"0p-25p"
10.29275,43.80075,-0.037001044,1.360473556,0,0,0,0,0.589016713,-0.941881482,-0.977366557,0.700208152,-0.821392485,0,-5.56658411,"0p-25p"
10.29325,43.80075,-0.037001044,1.387142823,0,0,0,0,0.884922391,-0.941881482,-0.977366557,0.700208152,-0.821392485,0,-5.63958025,"0p-25p"
10.29425,43.80075,-0.037001044,1.627166234,0,0,0,0,-0.5560088,-0.941881482,-0.977366557,0.700208152,-0.821392485,0,-5.52610302,"0p-25p"
10.29525,43.80075,-0.037001044,1.627166234,0,0,0,0,0.746261184,-0.941881482,-0.977366557,0.700208152,-0.821392485,0,-5.709964752,"0p-25p"
10.29625,43.80075,-0.037001044,1.760512574,0,0,0,0,0.317412628,-0.941881482,-0.977366557,0.700208152,-0.926721046,0,-5.709974766,"0p-25p"
10.29675,43.80075,-0.037001044,1.81385111,0,0,0,0,0.458932782,-0.941881482,-0.977366557,0.700208152,-0.926721046,0,-5.724559307,"0p-25p"
10.29725,43.80075,-0.037001044,1.893858913,0,0,0,0,0.376022018,-0.941881482,-0.977366557,0.700208152,-0.926721046,0,-5.734155655,"0p-25p"
10.29775,43.80075,-0.037001044,1.920528181,0,0,0,0,-0.03996106,-0.941881482,-0.977366557,0.700208152,-0.926721046,0,-5.780659199,"0p-25p"
10.29825,43.80075,-0.037001044,1.81385111,0,0,0,0,-0.683233893,-0.941881482,-0.977366557,0.700208152,-0.926721046,0,-5.584434509,"0p-25p"
10.29875,43.80075,-0.037001044,1.653835502,0,0,0,0,0.900646707,-0.941881482,-0.977366557,0.700208152,-0.979385326,0,-5.773558617,"0p-25p"
10.29975,43.80075,-0.037001044,1.547158431,0,0,0,0,0.797723098,-0.941881482,-0.977366557,0.700208152,-0.979385326,0,-5.673057079,"0p-25p"
10.30025,43.80075,-0.037001044,1.547158431,0,0,0,0,0.514683007,-0.941881482,-0.977366557,0.700208152,-0.926721046,0,-5.613008976,"0p-25p"
10.30075,43.80075,-0.037001044,1.573827699,0,0,0,0,-0.422351022,-0.941881482,-0.977366557,0.700208152,-1.084713887,0,-5.517622948,"0p-25p"
10.30275,43.80075,-0.037001044,1.387142823,0,0,0,0,0.423195403,-0.941881482,-0.977366557,0.700208152,-1.084713887,0,-5.496487141,"0p-25p"
10.34075,43.80075,-0.037001044,0.933765269,0,1,0,0,0.644767156,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.795240879,"0p-25p"
10.34125,43.80075,-0.037001044,1.147119412,0,1,0,0,0.77628067,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-7.064735413,"0p-25p"
10.34175,43.80075,-0.037001044,0.853757466,0,1,0,0,1.090769611,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.877444744,"0p-25p"
10.34225,43.80075,-0.037001044,1.013773073,0,1,1,0,0.190187644,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.606374264,"0p-25p"
10.34475,43.80075,-0.037001044,0.773749662,0,1,0,0,0.015789275,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.541811466,"0p-25p"
10.34525,43.80075,-0.037001044,0.827088198,0,1,0,0,1.245155134,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.833981514,"0p-25p"
10.34575,43.80075,-0.037001044,1.013773073,0,1,0,0,-0.187199107,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.688479424,"0p-25p"
10.34825,43.80075,-0.037001044,0.640403322,0,1,1,0,0.224495441,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.736160278,"0p-25p"
10.34875,43.80075,-0.037001044,0.987103805,0,1,1,0,0.151591317,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.713465691,"0p-25p"
10.35025,43.80075,-0.037001044,0.880426733,0,1,0,0,0.470368787,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.907592297,"0p-25p"
10.35425,43.80075,-0.037001044,-0.746398608,0,1,0,0,0.944961145,-0.237101163,-1.590686097,2.090434727,0.495214522,0,-6.180262566,"0p-25p"
10.35475,43.80075,-0.037001044,-0.746398608,0,1,0,0,1.042166862,-0.237101163,-1.590686097,2.090434727,0.495214522,0,-6.327004433,"0p-25p"
10.35525,43.80075,-0.037001044,-0.746398608,0,1,0,0,1.045025808,-0.237101163,-1.590686097,2.090434727,0.495214522,0,-6.236750603,"0p-25p"
10.35575,43.80075,-0.037001044,-0.746398608,0,1,0,0,-0.864779793,-0.237101163,-1.590686097,2.090434727,0.442550241,0,-5.865748405,"0p-25p"
10.35625,43.80075,-0.037001044,-0.746398608,0,1,0,0,0.814876996,-0.237101163,-1.590686097,2.090434727,0.442550241,0,-6.200240612,"0p-25p"
10.35675,43.80075,-0.037001044,-0.746398608,0,1,0,0,0.381739911,-0.237101163,-1.590686097,2.090434727,0.442550241,0,-6.049153328,"0p-25p"
10.35775,43.80075,-0.037001044,-0.746398608,0,1,0,0,1.380957177,-0.237101163,-1.590686097,2.090434727,0.442550241,0,-6.311655521,"0p-25p"
10.35825,43.80075,-0.037001044,-0.746398608,0,1,0,0,0.165886269,-0.237101163,-1.590686097,2.090434727,0.442550241,0,-6.04737711,"0p-25p"
10.35975,43.80075,-0.037001044,-0.746398608,0,1,0,0,0.218777547,-0.237101163,-1.590686097,2.090434727,0.389885961,0,-6.138783455,"0p-25p"
10.36225,43.80075,-0.037001044,-0.746398608,0,1,1,0,-0.637490091,-0.237101163,-1.590686097,2.090434727,0.389885961,0,-5.954913616,"0p-25p"
10.36275,43.80075,-0.037001044,-0.746398608,0,1,1,0,-0.527418896,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-6.044327736,"0p-25p"
10.36325,43.80075,-0.037001044,-0.746398608,0,1,-1,0,0.400323392,-0.237101163,-1.590686097,2.090434727,0.2845574,0,-6.045175552,"0p-25p"
10.36375,43.80075,-0.037001044,-0.746398608,0,1,-1,0,0.534696071,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-6.164605141,"0p-25p"
10.36575,43.80075,-0.037001044,-0.746398608,0,1,0,0,-0.757567708,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-5.93833971,"0p-25p"
10.36625,43.80075,-0.037001044,-0.746398608,0,1,-1,0,0.118712884,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-6.029254436,"0p-25p"
10.36675,43.80075,-0.037001044,-0.746398608,0,1,0,0,0.224495441,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-6.11960125,"0p-25p"
10.36725,43.80075,-0.037001044,-0.746398608,0,1,0,0,0.679074954,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-6.136134624,"0p-25p"
10.36775,43.80075,-0.037001044,-0.746398608,0,1,0,0,-0.29155219,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-6.051336288,"0p-25p"
10.36825,43.80075,-0.037001044,-0.746398608,0,1,0,0,1.636836728,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-6.377431393,"0p-25p"
10.36875,43.80075,-0.037001044,-0.746398608,0,1,-1,0,0.87920428,-0.237101163,-1.590686097,2.090434727,0.2845574,0,-6.170949459,"0p-25p"
10.36925,43.80075,-0.037001044,-0.746398608,0,1,0,0,2.494534058,-0.237101163,-1.590686097,2.090434727,0.2845574,0,-6.534550667,"0p-25p"
10.36975,43.80075,-0.037001044,-0.746398608,0,1,0,0,-0.822609674,-0.237101163,-1.590686097,2.090434727,0.2845574,0,-5.86216259,"0p-25p"
10.37025,43.80075,-0.037001044,-0.746398608,0,1,0,0,1.653990627,-0.237101163,-1.590686097,2.090434727,0.2845574,0,-6.292616367,"0p-25p"
10.26625,43.80025,-0.037001044,-0.746398608,0,0,0,1,-0.535995954,-2.022702306,-1.056611799,0.35111361,0.547878802,0,-8.18206501,"0p-25p"
10.26675,43.80025,-0.037001044,0.613734055,0,0,0,1,-1.548793251,-2.022702306,-1.056611799,0.35111361,0.073900279,0,-8.356162071,"0p-25p"
10.28325,43.80025,-0.037001044,1.573827699,0,0,0,0,0.250226398,-2.022702306,-1.056611799,0.35111361,-0.452742523,0,-5.489920616,"0p-25p"
10.28375,43.80025,-0.037001044,1.68050477,0,0,0,0,0.730536868,-2.022702306,-1.056611799,0.35111361,-0.452742523,0,-5.588011265,"0p-25p"
10.28775,43.80025,-0.037001044,-0.746398608,1,0,0,0,-0.939113553,-2.022702306,-1.056611799,0.35111361,-0.663399645,0,-8.94032383,"0p-25p"
10.28825,43.80025,-0.037001044,-0.746398608,1,0,0,0,-0.355879474,-2.022702306,-1.056611799,0.35111361,-0.716063925,0,-9.332173347,"0p-25p"
10.28875,43.80025,-0.037001044,-0.746398608,1,0,0,0,-0.843337365,-2.022702306,-1.056611799,0.35111361,-0.716063925,0,-9.254994392,"0p-25p"
10.28925,43.80025,-0.037001044,-0.746398608,1,0,0,0,-1.217865115,-2.022702306,-1.056611799,0.35111361,-0.716063925,0,-9.119824409,"0p-25p"
10.29075,43.80025,-0.037001044,1.440481359,0,0,0,0,0.334566745,-0.941881482,-0.977366557,0.700208152,-0.716063925,0,-5.503437042,"0p-25p"
10.29175,43.80025,-0.037001044,-0.746398608,0,1,-1,0,-0.145743725,-0.941881482,-0.977366557,0.700208152,-0.768728205,0,-6.137761593,"0p-25p"
10.29275,43.80025,-0.037001044,1.280465752,0,0,0,0,0.737684343,-0.941881482,-0.977366557,0.700208152,-0.768728205,0,-5.548866749,"0p-25p"
10.29325,43.80025,-0.037001044,1.653835502,0,0,0,0,0.862050381,-0.941881482,-0.977366557,0.700208152,-0.821392485,0,-5.643510818,"0p-25p"
10.29475,43.80025,-0.037001044,1.573827699,0,0,0,0,0.770562776,-0.941881482,-0.977366557,0.700208152,-0.874056766,0,-5.602632523,"0p-25p"
10.29525,43.80025,-0.037001044,1.81385111,0,0,0,0,0.364586013,-0.941881482,-0.977366557,0.700208152,-0.874056766,0,-5.724620819,"0p-25p"
10.29575,43.80025,-0.037001044,1.787181842,0,0,0,0,-0.37660711,-0.941881482,-0.977366557,0.700208152,-0.821392485,0,-5.66373539,"0p-25p"
10.29675,43.80025,-0.037001044,1.733843306,0,0,0,0,0.609029777,-0.941881482,-0.977366557,0.700208152,-0.926721046,0,-5.763174057,"0p-25p"
10.29725,43.80025,-0.037001044,1.920528181,0,0,0,0,0.964973991,-0.941881482,-0.977366557,0.700208152,-0.979385326,0,-5.819210052,"0p-25p"
10.29775,43.80025,-0.037001044,1.920528181,0,0,0,0,-0.586743077,-0.941881482,-0.977366557,0.700208152,-0.979385326,0,-5.689993382,"0p-25p"
10.29825,43.80025,-0.037001044,1.787181842,0,0,0,0,0.651914632,-0.941881482,-0.977366557,0.700208152,-0.926721046,0,-5.762957096,"0p-25p"
10.29875,43.80025,-0.037001044,1.787181842,0,0,0,0,-0.095711394,-0.941881482,-0.977366557,0.700208152,-0.926721046,0,-5.66250515,"0p-25p"
10.29925,43.80025,-0.037001044,1.413812091,0,0,0,0,1.157955841,-0.941881482,-0.977366557,0.700208152,-0.979385326,0,-5.656466484,"0p-25p"
10.29975,43.80025,-0.037001044,1.467150627,0,0,0,0,1.225142071,-0.941881482,-0.977366557,0.700208152,-0.979385326,0,-5.655324936,"0p-25p"
10.30025,43.80025,-0.037001044,1.547158431,0,0,0,0,0.71767128,-0.941881482,-0.977366557,0.700208152,-0.926721046,0,-5.607170582,"0p-25p"
10.30075,43.80025,-0.037001044,1.573827699,0,0,0,0,-0.572448016,-0.941881482,-0.977366557,0.700208152,-1.084713887,0,-5.487709522,"0p-25p"
10.30125,43.80025,-0.037001044,1.413812091,0,0,0,0,1.25230261,-0.941881482,-0.977366557,0.700208152,-1.084713887,0,-5.756694317,"0p-25p"
10.30225,43.80025,-0.037001044,1.387142823,0,0,0,0,0.356009172,-0.941881482,-0.977366557,0.700208152,-1.032049606,0,-5.514186859,"0p-25p"
10.30325,43.80025,-0.037001044,1.387142823,0,0,0,0,0.999282006,-0.941881482,-0.977366557,0.700208152,-1.137378167,0,-5.661985397,"0p-25p"
10.31425,43.80025,-0.037001044,1.653835502,0,0,0,0,0.531836906,-0.941881482,-0.977366557,0.700208152,0.495214522,0,-5.510605335,"0p-25p"
10.33125,43.80025,-0.037001044,-0.746398608,0,1,-1,0,-0.347302524,-0.941881482,-0.977366557,0.700208152,0.705871643,0,-5.834050655,"0p-25p"
10.34075,43.80025,-0.037001044,1.040442341,0,0,0,0,4.744559393,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.023928165,"0p-25p"
10.34125,43.80025,-0.037001044,0.827088198,0,1,0,0,0.947820092,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.811676502,"0p-25p"
10.34175,43.80025,-0.037001044,0.933765269,0,1,0,0,4.066978762,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-7.320259094,"0p-25p"
10.34225,43.80025,-0.037001044,0.880426733,0,1,-1,0,0.721959809,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.813448429,"0p-25p"
10.34275,43.80025,-0.037001044,1.013773073,0,1,-1,0,1.069327183,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-7.014944553,"0p-25p"
10.34325,43.80025,-0.037001044,0.827088198,0,1,0,0,0.557567863,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.797777176,"0p-25p"
10.34375,43.80025,-0.037001044,0.66707259,0,1,-1,0,0.724818756,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.730902672,"0p-25p"
10.34425,43.80025,-0.037001044,0.427049179,0,1,-1,0,0.657632526,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.674960136,"0p-25p"
10.34475,43.80025,-0.037001044,0.560395519,0,1,0,0,0.021507168,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.497594357,"0p-25p"
10.34525,43.80025,-0.037001044,0.400379911,0,1,0,0,1.045025808,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.667619705,"0p-25p"
10.34575,43.80025,-0.037001044,0.773749662,0,1,0,0,1.461008777,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-7.00008297,"0p-25p"
10.34675,43.80025,-0.037001044,1.627166234,0,0,1,0,0.916371242,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-5.584463596,"0p-25p"
10.34875,43.80025,-0.037001044,0.720411126,0,1,0,0,0.123001414,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.615335941,"0p-25p"
10.35025,43.80025,-0.037001044,0.747080394,0,1,1,0,0.072969082,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.598792076,"0p-25p"
10.35075,43.80025,-0.037001044,0.720411126,0,1,0,0,-0.22436596,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.462002754,"0p-25p"
10.35125,43.80025,-0.037001044,0.587064787,0,1,1,0,0.470368787,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.651935577,"0p-25p"
10.35425,43.80025,-0.037001044,-0.746398608,0,1,0,0,0.123001414,-0.237101163,-1.590686097,2.090434727,0.495214522,0,-6.130457878,"0p-25p"
10.35525,43.80025,-0.037001044,-0.746398608,0,1,0,0,0.864909328,-0.237101163,-1.590686097,2.090434727,0.495214522,0,-6.223129272,"0p-25p"
10.35575,43.80025,-0.037001044,-0.746398608,0,1,0,0,2.557431759,-0.237101163,-1.590686097,2.090434727,0.442550241,0,-6.487665176,"0p-25p"
10.35625,43.80025,-0.037001044,-0.746398608,0,1,0,0,1.155096894,-0.237101163,-1.590686097,2.090434727,0.442550241,0,-6.260908127,"0p-25p"
10.35725,43.80025,-0.037001044,-0.746398608,0,1,1,0,1.172250793,-0.237101163,-1.590686097,2.090434727,0.442550241,0,-6.251607418,"0p-25p"
10.35825,43.80025,-0.037001044,-0.746398608,0,1,0,0,0.477516263,-0.237101163,-1.590686097,2.090434727,0.442550241,0,-6.096122742,"0p-25p"
10.36025,43.80025,-0.037001044,-0.746398608,0,1,1,0,0.697658435,-0.237101163,-1.590686097,2.090434727,0.389885961,0,-6.18643713,"0p-25p"
10.36275,43.80025,-0.037001044,-0.746398608,0,1,0,0,-0.849055367,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-5.941940308,"0p-25p"
10.36325,43.80025,-0.037001044,-0.746398608,0,1,0,0,0.440349301,-0.237101163,-1.590686097,2.090434727,0.2845574,0,-6.234193802,"0p-25p"
10.36375,43.80025,-0.037001044,-0.746398608,0,1,-1,0,0.128719307,-0.237101163,-1.590686097,2.090434727,0.2845574,0,-6.085134506,"0p-25p"
10.36525,43.80025,-0.037001044,-0.746398608,0,1,-1,0,0.271668826,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-5.94742918,"0p-25p"
10.36575,43.80025,-0.037001044,-0.746398608,0,1,0,0,0.195905646,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-6.031682491,"0p-25p"
10.36775,43.80025,-0.037001044,-0.746398608,0,1,0,0,2.204346273,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-6.611964226,"0p-25p"
10.36825,43.80025,-0.037001044,-0.746398608,0,1,0,0,1.907011449,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-6.428472042,"0p-25p"
10.36975,43.80025,-0.037001044,-0.746398608,0,1,-1,0,0.691940541,-0.237101163,-1.590686097,2.090434727,0.2845574,0,-6.207479,"0p-25p"
10.26575,43.79975,-0.037001044,-0.746398608,0,0,0,1,-1.006299838,-2.022702306,-1.056611799,0.35111361,0.495214522,0,-8.052706718,"0p-25p"
10.26625,43.79975,-0.037001044,-0.746398608,0,0,0,1,-0.388757907,-2.022702306,-1.056611799,0.35111361,0.547878802,0,-7.967506886,"0p-25p"
10.26675,43.79975,-0.037001044,-0.746398608,0,0,0,1,-1.600969824,-2.022702306,-1.056611799,0.35111361,0.073900279,0,-7.628399372,"0p-25p"
10.27375,43.79975,-0.037001044,1.387142823,0,0,0,0,0.854902905,-2.022702306,-1.056611799,0.35111361,-0.663399645,0,-5.531754494,"0p-25p"
10.27925,43.79975,-0.037001044,1.707174038,0,0,0,0,0.391746552,-2.022702306,-1.056611799,0.35111361,-0.505406804,0,-5.504396439,"0p-25p"
10.27975,43.79975,-0.037001044,0.053679429,0,1,0,0,-0.258673867,-2.022702306,-1.056611799,0.35111361,-0.505406804,0,-6.309086323,"0p-25p"
10.28075,43.79975,-0.037001044,1.627166234,0,0,0,0,0.714812333,-2.022702306,-1.056611799,0.35111361,-0.294749683,0,-5.511310577,"0p-25p"
10.28775,43.79975,-0.037001044,1.200457948,1,0,0,0,0.090122981,-2.022702306,-1.056611799,0.35111361,-0.663399645,0,-10.57293797,"0p-25p"
10.28825,43.79975,-0.037001044,-0.746398608,1,0,0,0,-0.495970046,-2.022702306,-1.056611799,0.35111361,-0.663399645,0,-8.676006317,"0p-25p"
10.28875,43.79975,-0.037001044,-0.746398608,1,0,0,0,-1.039178216,-2.022702306,-1.056611799,0.35111361,-0.716063925,0,-9.574090004,"0p-25p"
10.28925,43.79975,-0.037001044,-0.746398608,1,0,0,0,-1.046325692,-2.022702306,-1.056611799,0.35111361,-0.716063925,0,-8.668865204,"0p-25p"
10.29025,43.79975,-0.037001044,1.600496967,0,0,0,0,0.538984382,-0.941881482,-0.977366557,0.700208152,-0.716063925,0,-5.628786564,"0p-25p"
10.29075,43.79975,-0.037001044,1.573827699,0,0,0,0,0.979268943,-0.941881482,-0.977366557,0.700208152,-0.716063925,0,-5.671002388,"0p-25p"
10.29175,43.79975,-0.037001044,-0.746398608,0,1,-1,0,-0.523130476,-0.941881482,-0.977366557,0.700208152,-0.768728205,0,-5.908988476,"0p-25p"
10.29225,43.79975,-0.037001044,-0.746398608,0,1,-1,0,-0.591746179,-0.941881482,-0.977366557,0.700208152,-0.768728205,0,-5.88928318,"0p-25p"
10.29325,43.79975,-0.037001044,1.573827699,0,0,0,0,0.554708916,-0.941881482,-0.977366557,0.700208152,-0.768728205,0,-5.68846035,"0p-25p"
10.29475,43.79975,-0.037001044,1.653835502,0,0,0,0,0.697658435,-0.941881482,-0.977366557,0.700208152,-0.874056766,0,-5.668879986,"0p-25p"
10.29525,43.79975,-0.037001044,1.547158431,0,0,0,0,0.09869993,-0.941881482,-0.977366557,0.700208152,-0.874056766,0,-5.704559803,"0p-25p"
10.29575,43.79975,-0.037001044,1.760512574,0,0,0,0,0.110135935,-0.941881482,-0.977366557,0.700208152,-0.874056766,0,-5.633604527,"0p-25p"
10.29625,43.79975,-0.037001044,1.733843306,0,0,0,0,-0.649640778,-0.941881482,-0.977366557,0.700208152,-0.874056766,0,-5.519026279,"0p-25p"
10.29675,43.79975,-0.037001044,1.787181842,0,0,0,0,1.522477113,-0.941881482,-0.977366557,0.700208152,-0.926721046,0,-5.912385464,"0p-25p"
10.29725,43.79975,-0.037001044,1.81385111,0,0,0,0,0.58329882,-0.941881482,-0.977366557,0.700208152,-0.926721046,0,-5.743829727,"0p-25p"
10.29775,43.79975,-0.037001044,1.920528181,0,0,0,0,0.243078922,-0.941881482,-0.977366557,0.700208152,-0.979385326,0,-5.876549244,"0p-25p"
10.29825,43.79975,-0.037001044,1.893858913,0,0,0,0,-0.513123944,-0.941881482,-0.977366557,0.700208152,-0.979385326,0,-5.600391865,"0p-25p"
10.29875,43.79975,-0.037001044,1.707174038,0,0,0,0,-0.041390533,-0.941881482,-0.977366557,0.700208152,-0.926721046,0,-5.563240528,"0p-25p"
10.29925,43.79975,-0.037001044,1.493819895,0,0,0,0,0.751979295,-0.941881482,-0.977366557,0.700208152,-0.926721046,0,-5.689879417,"0p-25p"
10.30025,43.79975,-0.037001044,1.467150627,0,0,0,0,0.057244548,-0.941881482,-0.977366557,0.700208152,-0.926721046,0,-5.492083073,"0p-25p"
10.30075,43.79975,-0.037001044,1.493819895,0,0,0,0,0.977839578,-0.941881482,-0.977366557,0.700208152,-0.926721046,0,-5.720659733,"0p-25p"
10.30225,43.79975,-0.037001044,1.253796484,0,0,0,0,0.596164189,-0.941881482,-0.977366557,0.700208152,-1.032049606,0,-5.51773119,"0p-25p"
10.30625,43.79975,-0.037001044,0.373710644,0,1,-1,0,-0.906235175,-0.941881482,-0.977366557,0.700208152,0.2845574,0,-6.326494694,"0p-25p"
10.31675,43.79975,-0.037001044,1.653835502,0,0,0,0,0.307406205,-0.941881482,-0.977366557,0.700208152,0.547878802,0,-5.481302261,"0p-25p"
10.31725,43.79975,-0.037001044,1.627166234,0,0,0,0,0.726248338,-0.941881482,-0.977366557,0.700208152,0.547878802,0,-5.552009583,"0p-25p"
10.31975,43.79975,-0.037001044,-0.746398608,0,1,0,0,0.278816302,-0.941881482,-0.977366557,0.700208152,0.811200203,0,-5.935767174,"0p-25p"
10.33075,43.79975,-0.037001044,-0.746398608,0,1,-1,0,0.263091985,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-5.856529713,"0p-25p"
10.33125,43.79975,-0.037001044,-0.746398608,0,1,0,0,0.653343997,-0.941881482,-0.977366557,0.700208152,0.705871643,0,-6.054306984,"0p-25p"
10.34075,43.79975,-0.037001044,-0.746398608,0,1,-1,0,-0.205782588,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-5.906765938,"0p-25p"
10.34175,43.79975,-0.037001044,1.040442341,0,1,0,0,1.403828969,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-7.075897694,"0p-25p"
10.34225,43.79975,-0.037001044,0.66707259,0,1,-1,0,2.230077448,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.822590351,"0p-25p"
10.34275,43.79975,-0.037001044,1.040442341,0,0,0,0,4.871784378,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-5.983864784,"0p-25p"
10.34325,43.79975,-0.037001044,0.640403322,0,1,-1,0,1.912729343,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.776278973,"0p-25p"
10.34375,43.79975,-0.037001044,0.747080394,0,1,-1,0,0.483234157,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.711750507,"0p-25p"
10.34425,43.79975,-0.037001044,0.533726251,0,1,0,0,0.496099526,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.600839615,"0p-25p"
10.34475,43.79975,-0.037001044,0.373710644,0,1,0,0,3.882573534,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-7.148117065,"0p-25p"
10.34525,43.79975,-0.037001044,0.533726251,0,1,0,0,2.534559749,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.98720026,"0p-25p"
10.34575,43.79975,-0.037001044,0.347041376,0,1,0,0,2.867631952,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.909957886,"0p-25p"
10.34625,43.79975,-0.037001044,0.693741858,0,1,0,0,2.485957,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.991240025,"0p-25p"
10.34925,43.79975,-0.037001044,0.693741858,0,1,0,0,0.408900451,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.66740942,"0p-25p"
10.34975,43.79975,-0.037001044,0.453718447,0,1,0,0,-0.055685485,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.403283596,"0p-25p"
10.35025,43.79975,-0.037001044,0.720411126,0,1,0,0,-0.105717816,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.668808937,"0p-25p"
10.35075,43.79975,-0.037001044,0.560395519,0,1,0,0,-0.117153821,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.535029888,"0p-25p"
10.35125,43.79975,-0.037001044,0.66707259,0,1,0,0,-0.022807161,-0.941881482,-0.977366557,0.700208152,0.758535923,0,-6.544187069,"0p-25p"
10.35275,43.79975,-0.037001044,-0.746398608,0,1,-1,0,-0.754708652,-0.941881482,-0.977366557,0.700208152,0.547878802,0,-5.746047497,"0p-25p"
10.35325,43.79975,-0.037001044,-0.746398608,0,1,1,0,0.434631408,-0.941881482,-0.977366557,0.700208152,0.442550241,0,-6.080507278,"0p-25p"
10.35375,43.79975,-0.037001044,-0.746398608,0,1,0,0,1.439566349,-0.237101163,-1.590686097,2.090434727,0.495214522,0,-6.221175194,"0p-25p"
10.35475,43.79975,-0.037001044,-0.746398608,0,1,0,0,0.74054329,-0.237101163,-1.590686097,2.090434727,0.495214522,0,-6.069622993,"0p-25p"
10.35575,43.79975,-0.037001044,-0.746398608,0,1,0,0,0.32313074,-0.237101163,-1.590686097,2.090434727,0.442550241,0,-6.105843544,"0p-25p"
10.35725,43.79975,-0.037001044,-0.746398608,0,1,0,0,0.19733512,-0.237101163,-1.590686097,2.090434727,0.442550241,0,-6.132734776,"0p-25p"
