x,y,out003_land_imperviousness_density_change_2024pr,out009_tree_cover_density_2024pr,out010_tree_cover_density_change_2024pr,out011_grassland_2024pr,out012_grassland_change_2024pr,out017_land_use_and_cover_nature_2k_2024pr,out040_plant_phenology_index_total_productivity_2024pr,out057_temperature_avg_absolute_change_2024pr_rcp85,out058_potential_evapotranspiration_relative_change_2024pr_rcp85,out059_precipitation_cum_relative_change_2024pr_rcp85,out065_number_species_cum_all_2024pr,out147_land_use_and_cover_change_2024pr,reconstruction_log_probability,percentile
10.34325,43.81575,-0.037001044,-0.746398608,0,0,0,0,2.833324155,-0.941881482,-0.977366557,0.700208152,1.021857324,0,-4.599592686,25p-50p
10.34425,43.81575,-0.037001044,-0.746398608,0,0,0,0,2.474520776,-0.941881482,-0.977366557,0.700208152,1.021857324,0,-4.56517601,25p-50p
10.34475,43.81575,-0.037001044,-0.746398608,0,0,0,0,2.897651439,-0.941881482,-0.977366557,0.700208152,1.074521605,0,-4.626102448,25p-50p
10.34575,43.81575,-0.037001044,-0.746398608,0,0,0,0,2.683227161,-0.941881482,-0.977366557,0.700208152,1.074521605,0,-4.567618847,25p-50p
10.34625,43.81575,-0.037001044,-0.746398608,0,0,0,0,2.367308637,-0.941881482,-0.977366557,0.700208152,1.074521605,0,-4.566961288,25p-50p
10.34675,43.81575,-0.037001044,-0.746398608,0,0,0,0,2.633194829,-0.941881482,-0.977366557,0.700208152,1.021857324,0,-4.593946457,25p-50p
10.34725,43.81575,-0.037001044,-0.746398608,0,0,0,0,2.528841855,-0.941881482,-0.977366557,0.700208152,1.021857324,0,-4.575308323,25p-50p
10.34775,43.81575,-0.037001044,-0.746398608,0,0,0,0,3.352231169,-0.941881482,-0.977366557,0.700208152,1.021857324,0,-4.708539009,25p-50p
10.34875,43.81575,-0.037001044,1.253796484,0,0,0,0,0.977839578,-0.941881482,-0.977366557,0.700208152,0.969193044,0,-5.305413723,25p-50p
10.36025,43.81575,-0.037001044,-0.746398608,0,1,-1,0,0.491811215,-0.237101163,-1.590686097,2.090434727,0.600543082,0,-6.014367104,"0p-25p"
10.36075,43.81575,-0.037001044,-0.746398608,0,1,-1,0,0.502532429,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-6.131670952,"0p-25p"
10.36125,43.81575,-0.037001044,-0.746398608,0,0,0,0,4.947547448,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-5.192891121,25p-50p
10.36225,43.81575,-0.037001044,-0.746398608,0,0,0,0,2.736118657,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-4.84681797,25p-50p
10.36275,43.81575,-0.037001044,-0.746398608,0,0,0,0,1.455290883,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-4.606315613,25p-50p
10.36325,43.81575,-0.037001044,-0.746398608,0,0,0,0,1.632548199,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-4.652409077,25p-50p
10.36375,43.81575,-0.037001044,-0.746398608,0,0,0,0,1.013576958,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-4.52751112,25p-50p
10.36425,43.81575,-0.037001044,-0.746398608,0,0,1,0,1.00071137,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-4.560388088,25p-50p
10.36675,43.81575,-0.037001044,-0.746398608,0,1,-1,0,1.7769273,-0.237101163,-1.590686097,2.090434727,0.073900279,0,-6.47006321,"0p-25p"
10.36725,43.81575,-0.037001044,-0.746398608,0,0,0,0,1.848402059,-0.237101163,-1.590686097,2.090434727,0.021235999,0,-4.687139034,25p-50p
10.36775,43.81575,-0.037001044,-0.746398608,0,0,0,0,1.829818578,-0.237101163,-1.590686097,2.090434727,0.021235999,0,-4.753268242,25p-50p
10.36825,43.81575,-0.037001044,-0.746398608,0,0,0,0,1.696875482,-0.237101163,-1.590686097,2.090434727,0.021235999,0,-4.729676247,25p-50p
10.36975,43.81575,-0.037001044,-0.746398608,0,0,0,0,1.132224884,-0.237101163,-1.590686097,2.090434727,0.021235999,0,-4.580014229,25p-50p
10.37025,43.81575,-0.037001044,-0.746398608,0,0,0,0,0.814876996,-0.237101163,-1.590686097,2.090434727,0.021235999,0,-4.591500282,25p-50p
10.37225,43.81575,-0.037001044,-0.746398608,0,0,1,0,0.490381633,-0.237101163,-1.590686097,2.090434727,-2.085335212,0,-4.815967083,25p-50p
10.37275,43.81575,-0.037001044,-0.746398608,0,0,0,0,-0.211500482,-0.237101163,-1.590686097,2.090434727,-2.137999492,0,-4.66671133,25p-50p
10.37325,43.81575,-0.037001044,-0.746398608,0,0,1,0,-0.461662139,-0.237101163,-1.590686097,2.090434727,-2.137999492,0,-4.716876984,25p-50p
10.37375,43.81575,-0.037001044,-0.746398608,0,1,-1,0,0.217347965,-0.237101163,-1.590686097,2.090434727,-2.348656613,0,-6.543998718,"0p-25p"
10.26375,43.81525,-0.037001044,1.387142823,0,0,0,0,0.120142358,-2.022702306,-1.056611799,0.35111361,0.2845574,0,-5.198441505,25p-50p
10.26425,43.81525,-0.037001044,1.333804288,0,0,0,0,0.02293675,-2.022702306,-1.056611799,0.35111361,0.2845574,0,-5.129728317,25p-50p
10.26475,43.81525,-0.037001044,0.827088198,0,0,0,0,-0.328719153,-2.022702306,-1.056611799,0.35111361,0.337221681,0,-4.822089195,25p-50p
10.26525,43.81525,-0.037001044,1.093780877,0,0,0,0,-0.212929955,-2.022702306,-1.056611799,0.35111361,0.389885961,0,-5.017866611,25p-50p
10.26575,43.81525,-0.037001044,1.093780877,0,0,0,0,-0.345873051,-2.022702306,-1.056611799,0.35111361,0.389885961,0,-4.974295139,25p-50p
10.26625,43.81525,-0.037001044,0.960434537,0,0,0,0,-0.891940223,-2.022702306,-1.056611799,0.35111361,0.389885961,0,-4.926129341,25p-50p
10.26675,43.81525,-0.037001044,1.467150627,0,0,0,0,-0.343014104,-2.022702306,-1.056611799,0.35111361,0.442550241,0,-5.194042206,25p-50p
10.26725,43.81525,-0.037001044,1.467150627,0,0,0,0,-0.378751484,-2.022702306,-1.056611799,0.35111361,0.442550241,0,-5.184337616,25p-50p
10.26775,43.81525,-0.037001044,1.547158431,0,0,0,0,0.310265152,-2.022702306,-1.056611799,0.35111361,0.495214522,0,-5.294415951,25p-50p
10.26825,43.81525,-0.037001044,1.413812091,0,0,0,0,0.0315137,-2.022702306,-1.056611799,0.35111361,0.811200203,0,-5.150325298,25p-50p
10.26875,43.81525,-0.037001044,1.333804288,0,0,0,0,-0.107147399,-2.022702306,-1.056611799,0.35111361,-0.821392485,0,-5.301671028,25p-50p
10.26925,43.81525,-0.037001044,1.147119412,0,0,0,0,0.102988459,-2.022702306,-1.056611799,0.35111361,-1.084713887,0,-5.25038147,25p-50p
10.26975,43.81525,-0.037001044,1.30713502,0,0,0,0,-0.703246848,-2.022702306,-1.056611799,0.35111361,-1.032049606,0,-5.243718147,25p-50p
10.27025,43.81525,-0.037001044,1.253796484,0,0,0,0,0.214489018,-2.022702306,-1.056611799,0.35111361,-0.979385326,0,-5.390112877,25p-50p
10.27075,43.81525,-0.037001044,1.68050477,0,0,0,0,0.005782743,-2.022702306,-1.056611799,0.35111361,-0.610735364,0,-5.407155991,25p-50p
10.27125,43.81525,-0.037001044,1.520489163,0,0,0,0,0.151591317,-2.022702306,-1.056611799,0.35111361,-0.610735364,0,-5.349498749,25p-50p
10.27175,43.81525,-0.037001044,1.413812091,0,0,0,0,0.123001414,-2.022702306,-1.056611799,0.35111361,-0.716063925,0,-5.331219196,25p-50p
10.27225,43.81525,-0.037001044,1.200457948,0,0,0,0,1.319488841,-2.022702306,-1.056611799,0.35111361,-0.610735364,0,-5.448665619,25p-50p
10.27275,43.81525,-0.037001044,1.520489163,0,0,0,0,-0.325145415,-2.022702306,-1.056611799,0.35111361,-0.558071084,0,-5.335815907,25p-50p
10.27325,43.81525,-0.037001044,1.627166234,0,0,0,1,0.724818756,-2.022702306,-1.056611799,0.35111361,-0.558071084,0,-9.547620773,"0p-25p"
10.27375,43.81525,-0.037001044,-0.746398608,0,0,0,1,-0.927677603,-2.022702306,-1.056611799,0.35111361,-0.505406804,0,-7.747560978,"0p-25p"
10.27425,43.81525,-0.037001044,1.600496967,0,0,0,0,-0.072839492,-2.022702306,-1.056611799,0.35111361,-0.084092562,0,-5.403966427,25p-50p
10.27475,43.81525,-0.037001044,1.600496967,0,0,0,0,0.255944509,-2.022702306,-1.056611799,0.35111361,0.073900279,0,-5.278941631,25p-50p
10.27525,43.81525,-0.037001044,1.360473556,0,0,0,0,-0.257244393,-2.022702306,-1.056611799,0.35111361,-0.347413963,0,-5.228620052,25p-50p
10.27575,43.81525,-0.037001044,1.520489163,0,0,0,0,-0.058544541,-2.022702306,-1.056611799,0.35111361,-0.610735364,0,-5.392260551,25p-50p
10.27625,43.81525,-0.037001044,1.467150627,0,0,0,0,0.743402237,-2.022702306,-1.056611799,0.35111361,-0.610735364,0,-5.533773422,"0p-25p"
10.27675,43.81525,-0.037001044,1.360473556,0,0,0,0,0.164456687,-2.022702306,-1.056611799,0.35111361,-0.347413963,0,-5.331529617,25p-50p
10.27725,43.81525,-0.037001044,0.987103805,0,0,0,0,-0.148602672,-2.022702306,-1.056611799,0.35111361,-0.347413963,0,-5.074726582,25p-50p
10.27775,43.81525,-0.037001044,1.067111609,0,0,0,0,-0.112865292,-2.022702306,-1.056611799,0.35111361,-0.400078243,0,-5.205029964,25p-50p
10.27825,43.81525,-0.037001044,0.987103805,0,0,0,0,0.032943173,-2.022702306,-1.056611799,0.35111361,-0.294749683,0,-5.1119771,25p-50p
10.27875,43.81525,-0.037001044,0.907096001,0,0,0,0,-1.160685307,-2.022702306,-1.056611799,0.35111361,-0.294749683,0,-4.769604683,25p-50p
10.27925,43.81525,-0.037001044,0.107017965,0,1,-1,0,-1.003440837,-2.022702306,-1.056611799,0.35111361,-0.294749683,0,-5.992361069,"0p-25p"
10.27975,43.81525,-0.037001044,0.853757466,0,0,0,0,-0.863350319,-2.022702306,-1.056611799,0.35111361,-0.663399645,0,-4.932889462,25p-50p
10.28025,43.81525,-0.037001044,1.17378868,0,0,0,0,0.391746552,-2.022702306,-1.056611799,0.35111361,-0.663399645,0,-5.274162292,25p-50p
10.28075,43.81525,-0.037001044,1.280465752,0,0,0,0,-0.302988196,-2.022702306,-1.056611799,0.35111361,-0.347413963,0,-5.145526409,25p-50p
10.28125,43.81525,-0.037001044,1.653835502,0,0,0,0,0.315983264,-2.022702306,-1.056611799,0.35111361,-0.400078243,0,-5.513843536,"0p-25p"
10.28175,43.81525,-0.037001044,1.733843306,0,0,0,0,0.769133194,-2.022702306,-1.056611799,0.35111361,-0.452742523,0,-5.653579712,"0p-25p"
10.28225,43.81525,-0.037001044,1.547158431,0,0,0,0,0.629042622,-2.022702306,-1.056611799,0.35111361,-0.452742523,0,-5.559732914,"0p-25p"
10.28275,43.81525,-0.037001044,1.200457948,0,0,0,0,0.037231702,-2.022702306,-1.056611799,0.35111361,-0.821392485,0,-5.247038841,25p-50p
10.28325,43.81525,-0.037001044,1.440481359,0,0,0,0,-0.024236634,-2.022702306,-1.056611799,0.35111361,-0.558071084,0,-5.278529644,25p-50p
10.28375,43.81525,-0.037001044,1.68050477,0,0,0,0,0.613318306,-2.022702306,-1.056611799,0.35111361,-0.558071084,0,-5.656402111,"0p-25p"
10.28425,43.81525,-0.037001044,1.387142823,0,0,0,0,-0.057115067,-2.022702306,-1.056611799,0.35111361,-0.663399645,0,-5.23550415,25p-50p
10.28475,43.81525,-0.037001044,1.440481359,0,0,0,0,0.154450264,-2.022702306,-1.056611799,0.35111361,-0.663399645,0,-5.293498039,25p-50p
10.28525,43.81525,-0.037001044,1.520489163,0,0,0,0,0.09869993,-2.022702306,-1.056611799,0.35111361,-0.926721046,0,-5.445480824,25p-50p
10.28575,43.81525,-0.037001044,1.733843306,0,0,0,0,0.178751639,-2.022702306,-1.056611799,0.35111361,-0.926721046,0,-5.608718872,"0p-25p"
10.28625,43.81525,-0.037001044,1.733843306,0,0,0,0,-0.051397065,-2.022702306,-1.056611799,0.35111361,-0.768728205,0,-5.602397919,"0p-25p"
10.28675,43.81525,-0.037001044,1.81385111,0,0,0,0,0.187328697,-2.022702306,-1.056611799,0.35111361,-0.768728205,0,-5.572428226,"0p-25p"
10.28725,43.81525,-0.037001044,1.600496967,0,0,0,0,-0.104288343,-2.022702306,-1.056611799,0.35111361,-0.768728205,0,-5.453183651,25p-50p
10.28775,43.81525,-0.037001044,1.253796484,0,0,0,0,-0.673227471,-2.022702306,-1.056611799,0.35111361,-0.821392485,0,-5.1434865,25p-50p
10.28825,43.81525,-0.037001044,1.467150627,0,0,0,0,0.577580926,-2.022702306,-1.056611799,0.35111361,-0.979385326,0,-5.529175758,"0p-25p"
10.28875,43.81525,-0.037001044,1.600496967,0,0,0,0,0.514683007,-2.022702306,-1.056611799,0.35111361,-0.821392485,0,-5.464000225,25p-50p
10.28925,43.81525,-0.037001044,1.360473556,0,0,0,0,0.501817638,-2.022702306,-1.056611799,0.35111361,-0.821392485,0,-5.483198166,"0p-25p"
10.28975,43.81525,-0.037001044,1.253796484,0,0,0,0,0.418906873,-2.022702306,-1.056611799,0.35111361,-0.821392485,0,-5.328740597,25p-50p
10.29025,43.81525,-0.037001044,0.640403322,0,0,0,0,-0.457373719,-0.941881482,-0.977366557,0.700208152,-0.979385326,0,-5.00806427,25p-50p
10.29075,43.81525,-0.037001044,0.373710644,0,0,0,0,-0.859061845,-0.941881482,-0.977366557,0.700208152,-0.979385326,0,-4.792467594,25p-50p
10.29125,43.81525,-0.037001044,0.133687232,0,0,-1,0,-0.959841244,-0.941881482,-0.977366557,0.700208152,-0.874056766,0,-4.640845299,25p-50p
10.29175,43.81525,-0.037001044,-0.746398608,0,1,0,0,-1.061335435,-0.941881482,-0.977366557,0.700208152,-0.874056766,0,-5.910303116,"0p-25p"
10.29325,43.81525,-0.037001044,-0.026328375,0,1,-1,0,-0.690381369,-0.941881482,-0.977366557,0.700208152,-0.874056766,0,-6.34767437,"0p-25p"
10.29375,43.81525,-0.037001044,1.413812091,0,0,0,0,-0.637490091,-0.941881482,-0.977366557,0.700208152,-0.874056766,0,-5.481062889,"0p-25p"
10.29425,43.81525,-0.037001044,1.68050477,0,0,0,0,-0.647496514,-0.941881482,-0.977366557,0.700208152,-1.084713887,0,-5.490666389,"0p-25p"
10.29475,43.81525,-0.037001044,1.653835502,0,0,0,0,-0.869783059,-0.941881482,-0.977366557,0.700208152,-1.137378167,0,-5.434306145,25p-50p
10.29525,43.81525,-0.037001044,1.787181842,0,0,0,0,-0.618191928,-0.941881482,-0.977366557,0.700208152,-0.926721046,0,-5.564953804,"0p-25p"
10.29575,43.81525,-0.037001044,1.573827699,0,0,0,0,-0.936254552,-0.941881482,-0.977366557,0.700208152,-1.032049606,0,-5.369722366,25p-50p
10.29625,43.81525,-0.037001044,1.573827699,0,0,0,0,-0.238660912,-0.941881482,-0.977366557,0.700208152,-1.032049606,0,-5.472184658,25p-50p
10.29675,43.81525,-0.037001044,0.880426733,0,0,0,0,0.26452135,-0.941881482,-0.977366557,0.700208152,-1.084713887,0,-5.303058624,25p-50p
10.29725,43.81525,-0.037001044,0.533726251,0,0,0,0,-0.573162807,-0.941881482,-0.977366557,0.700208152,-1.137378167,0,-4.973914146,25p-50p
10.29775,43.81525,-0.037001044,-0.159674714,0,0,-1,0,-1.037748743,-0.941881482,-0.977366557,0.700208152,-1.137378167,0,-4.542550087,25p-50p
10.29825,43.81525,-0.037001044,-0.186343982,0,1,0,0,-1.080633599,-0.941881482,-0.977366557,0.700208152,-1.084713887,0,-6.234441757,"0p-25p"
10.29875,43.81525,-0.037001044,0.427049179,0,0,0,0,-0.746131703,-0.941881482,-0.977366557,0.700208152,-1.295371008,0,-4.938051224,25p-50p
10.29925,43.81525,-0.037001044,0.933765269,0,0,0,0,-0.247237861,-0.941881482,-0.977366557,0.700208152,-1.295371008,0,-5.175805569,25p-50p
10.29975,43.81525,-0.037001044,-0.746398608,0,0,0,0,-0.601752711,-0.941881482,-0.977366557,0.700208152,-2.664642295,0,-4.548879147,25p-50p
10.30025,43.81525,-0.037001044,1.413812091,0,0,0,0,-0.793305033,-0.941881482,-0.977366557,0.700208152,-1.137378167,0,-5.300733089,25p-50p
10.30075,43.81525,-0.037001044,1.200457948,0,0,0,0,-0.55172038,-0.941881482,-0.977366557,0.700208152,-1.190042447,0,-5.306107521,25p-50p
10.30175,43.81525,-0.037001044,0.400379911,0,0,0,0,-0.148602672,-0.941881482,-0.977366557,0.700208152,-1.137378167,0,-4.976417065,25p-50p
10.30225,43.81525,-0.037001044,0.720411126,0,0,0,0,-0.383039904,-0.941881482,-0.977366557,0.700208152,-1.242706728,0,-5.091734886,25p-50p
10.30275,43.81525,-0.037001044,0.987103805,0,0,0,0,-0.404482332,-0.941881482,-0.977366557,0.700208152,0.442550241,0,-5.014688015,25p-50p
10.30325,43.81525,-0.037001044,1.013773073,0,0,0,0,0.045808652,-0.941881482,-0.977366557,0.700208152,0.442550241,0,-5.080236912,25p-50p
10.30375,43.81525,-0.037001044,0.987103805,0,0,0,0,-0.045679062,-0.941881482,-0.977366557,0.700208152,0.2845574,0,-5.148457527,25p-50p
10.30425,43.81525,-0.037001044,1.040442341,0,0,0,0,-0.889081222,-0.941881482,-0.977366557,0.700208152,0.2845574,0,-4.981508255,25p-50p
10.30475,43.81525,-0.037001044,0.987103805,0,0,0,0,0.041520122,-0.941881482,-0.977366557,0.700208152,0.2845574,0,-5.086936951,25p-50p
10.30525,43.81525,-0.037001044,0.987103805,0,0,0,0,0.303117676,-0.941881482,-0.977366557,0.700208152,0.2845574,0,-5.12787199,25p-50p
10.30575,43.81525,-0.037001044,1.30713502,0,0,0,0,-0.106432607,-0.941881482,-0.977366557,0.700208152,0.2845574,0,-5.196994781,25p-50p
10.30625,43.81525,-0.037001044,0.880426733,0,0,0,0,-0.135737302,-0.941881482,-0.977366557,0.700208152,0.2845574,0,-5.055190086,25p-50p
10.30675,43.81525,-0.037001044,0.80041893,0,0,0,0,-0.107147399,-0.941881482,-0.977366557,0.700208152,0.495214522,0,-4.917571545,25p-50p
10.30725,43.81525,-0.037001044,0.907096001,0,0,0,0,-0.334437046,-0.941881482,-0.977366557,0.700208152,0.495214522,0,-4.898049831,25p-50p
10.30775,43.81525,-0.037001044,0.560395519,0,0,0,0,-1.302205325,-0.941881482,-0.977366557,0.700208152,0.495214522,0,-4.570224762,25p-50p
10.30825,43.81525,-0.037001044,0.720411126,0,0,0,0,-0.471668671,-0.941881482,-0.977366557,0.700208152,0.705871643,0,-4.811152458,25p-50p
10.30875,43.81525,-0.037001044,0.720411126,0,0,0,0,-0.317283147,-0.941881482,-0.977366557,0.700208152,0.653207362,0,-4.836342335,25p-50p
10.30925,43.81525,-0.037001044,0.773749662,0,0,0,0,-0.142884778,-0.941881482,-0.977366557,0.700208152,0.547878802,0,-4.95153141,25p-50p
10.30975,43.81525,-0.037001044,0.853757466,0,0,0,0,-0.058544541,-0.941881482,-0.977366557,0.700208152,0.547878802,0,-5.052032471,25p-50p
10.31025,43.81525,-0.037001044,0.347041376,0,0,0,0,6.47402660743783e-05,-0.941881482,-0.977366557,0.700208152,0.547878802,0,-4.72648859,25p-50p
10.31075,43.81525,-0.037001044,0.347041376,0,0,0,0,-0.344443578,-0.941881482,-0.977366557,0.700208152,0.969193044,0,-4.639676094,25p-50p
10.31125,43.81525,-0.037001044,0.747080394,0,0,0,0,-0.465950669,-0.941881482,-0.977366557,0.700208152,0.969193044,0,-4.841739655,25p-50p
10.31225,43.81525,-0.037001044,1.040442341,0,0,0,0,-0.474527618,-0.941881482,-0.977366557,0.700208152,0.969193044,0,-4.935711384,25p-50p
10.31275,43.81525,-0.037001044,1.147119412,0,0,0,0,0.518971536,-0.941881482,-0.977366557,0.700208152,0.916528764,0,-5.194284439,25p-50p
10.31325,43.81525,-0.037001044,1.68050477,0,0,0,0,1.429559926,-0.941881482,-0.977366557,0.700208152,1.021857324,0,-5.526504517,"0p-25p"
10.31375,43.81525,-0.037001044,1.68050477,0,0,0,0,0.71767128,-0.941881482,-0.977366557,0.700208152,1.021857324,0,-5.457289219,25p-50p
10.31425,43.81525,-0.037001044,1.600496967,0,0,0,0,1.228001236,-0.941881482,-0.977366557,0.700208152,1.021857324,0,-5.528136253,"0p-25p"
10.31475,43.81525,-0.037001044,1.360473556,0,0,0,0,2.64320147,-0.941881482,-0.977366557,0.700208152,1.021857324,0,-5.643346786,"0p-25p"
10.31525,43.81525,-0.037001044,0.827088198,0,0,0,0,0.596164189,-0.941881482,-0.977366557,0.700208152,1.021857324,0,-5.065363884,25p-50p
10.31625,43.81525,-0.037001044,-0.746398608,0,0,0,0,2.663214315,-0.941881482,-0.977366557,0.700208152,1.337843006,0,-4.545930862,25p-50p
10.31825,43.81525,-0.037001044,-0.746398608,0,1,0,0,2.440212979,-0.941881482,-0.977366557,0.700208152,1.337843006,0,-6.200638294,"0p-25p"
10.31875,43.81525,-0.037001044,-0.746398608,0,1,0,0,1.203699643,-0.941881482,-0.977366557,0.700208152,1.337843006,0,-5.956745148,"0p-25p"
10.34275,43.81525,-0.037001044,-0.746398608,0,1,-1,0,1.398111076,-0.941881482,-0.977366557,0.700208152,1.021857324,0,-6.045191288,"0p-25p"
10.34325,43.81525,-0.037001044,-0.746398608,0,0,0,0,3.560937118,-0.941881482,-0.977366557,0.700208152,1.021857324,0,-4.749296665,25p-50p
10.34425,43.81525,-0.037001044,-0.746398608,0,0,0,0,2.361590744,-0.941881482,-0.977366557,0.700208152,1.021857324,0,-4.552475929,25p-50p
10.34525,43.81525,-0.037001044,-0.746398608,0,0,0,0,2.809022999,-0.941881482,-0.977366557,0.700208152,1.074521605,0,-4.618738174,25p-50p
10.34575,43.81525,-0.037001044,-0.746398608,0,0,0,0,2.302981354,-0.941881482,-0.977366557,0.700208152,1.074521605,0,-4.569533348,25p-50p
10.34625,43.81525,-0.037001044,-0.746398608,0,0,0,0,2.88907438,-0.941881482,-0.977366557,0.700208152,1.021857324,0,-4.625695229,25p-50p
10.34675,43.81525,-0.037001044,-0.746398608,0,0,0,0,2.626047353,-0.941881482,-0.977366557,0.700208152,1.021857324,0,-4.592559814,25p-50p
10.34725,43.81525,-0.037001044,-0.746398608,0,0,0,0,2.931959236,-0.941881482,-0.977366557,0.700208152,1.021857324,0,-4.643271446,25p-50p
10.34775,43.81525,-0.037001044,-0.746398608,0,0,0,0,2.378744861,-0.941881482,-0.977366557,0.700208152,1.021857324,0,-4.533668041,25p-50p
10.34825,43.81525,-0.037001044,-0.746398608,0,0,0,0,3.635271042,-0.941881482,-0.977366557,0.700208152,0.969193044,0,-4.788138866,25p-50p
10.34875,43.81525,-0.037001044,-0.746398608,0,0,-1,1,-0.525989423,-0.941881482,-0.977366557,0.700208152,0.969193044,0,-8.00448513,"0p-25p"
10.34925,43.81525,-0.037001044,-0.746398608,0,1,0,1,-1.578097902,-0.941881482,-0.977366557,0.700208152,0.969193044,0,-9.576015472,"0p-25p"
10.35825,43.81525,-0.037001044,1.17378868,0,0,0,0,1.675433055,-0.237101163,-1.590686097,2.090434727,0.705871643,0,-5.511209488,"0p-25p"
10.36025,43.81525,-0.037001044,-0.746398608,0,1,0,0,2.906228497,-0.237101163,-1.590686097,2.090434727,0.653207362,0,-6.512550831,"0p-25p"
10.36075,43.81525,-0.037001044,-0.746398608,0,1,-1,0,3.024876423,-0.237101163,-1.590686097,2.090434727,0.600543082,0,-6.476825237,"0p-25p"
10.36125,43.81525,-0.037001044,-0.746398608,0,1,-1,0,4.028382218,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-6.762178898,"0p-25p"
10.36175,43.81525,-0.037001044,-0.746398608,0,1,-1,0,4.151318891,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-6.876447678,"0p-25p"
10.36225,43.81525,-0.037001044,-0.746398608,0,0,0,0,2.737548239,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-4.826181412,25p-50p
10.36275,43.81525,-0.037001044,-0.746398608,0,0,0,0,1.669715161,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-4.632051468,25p-50p
10.36325,43.81525,-0.037001044,-0.746398608,0,0,0,0,2.049960968,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-4.710492134,25p-50p
10.36375,43.81525,-0.037001044,-0.746398608,0,0,0,0,1.290898937,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-4.566457272,25p-50p
10.36425,43.81525,-0.037001044,-0.746398608,0,0,1,0,1.135084049,-0.237101163,-1.590686097,2.090434727,0.337221681,0,-4.573020935,25p-50p
10.36675,43.81525,-0.037001044,-0.746398608,0,0,-1,0,1.566791551,-0.237101163,-1.590686097,2.090434727,0.12656456,0,-4.595261097,25p-50p
10.36725,43.81525,-0.037001044,-0.746398608,0,0,0,0,1.766920877,-0.237101163,-1.590686097,2.090434727,0.021235999,0,-4.733163834,25p-50p
10.36775,43.81525,-0.037001044,-0.746398608,0,0,0,0,1.74118992,-0.237101163,-1.590686097,2.090434727,0.021235999,0,-4.684894562,25p-50p
10.36825,43.81525,-0.037001044,-0.746398608,0,0,0,0,1.533913118,-0.237101163,-1.590686097,2.090434727,0.021235999,0,-4.663728237,25p-50p
10.36975,43.81525,-0.037001044,-0.746398608,0,0,0,0,1.442425514,-0.237101163,-1.590686097,2.090434727,0.021235999,0,-4.646112919,25p-50p
10.37025,43.81525,-0.037001044,-0.746398608,0,0,0,0,1.132224884,-0.237101163,-1.590686097,2.090434727,0.021235999,0,-4.587992668,25p-50p
10.37225,43.81525,-0.037001044,-0.746398608,0,0,1,0,-0.081416442,-0.237101163,-1.590686097,2.090434727,-1.980006651,0,-4.677237511,25p-50p
10.37275,43.81525,-0.037001044,-0.746398608,0,0,0,0,6.47402660743783e-05,-0.237101163,-1.590686097,2.090434727,-2.085335212,0,-4.707490444,25p-50p
10.37325,43.81525,-0.037001044,-0.746398608,0,0,0,0,-0.340155049,-0.237101163,-1.590686097,2.090434727,-2.085335212,0,-4.620842457,25p-50p
10.37375,43.81525,-0.037001044,-0.746398608,0,0,-1,0,1.116500568,-0.237101163,-1.590686097,2.090434727,-2.348656613,0,-4.927125931,25p-50p
10.26225,43.81475,-0.037001044,0.613734055,0,0,0,0,-0.946261029,-2.022702306,-1.056611799,0.35111361,0.758535923,0,-4.546152592,25p-50p
10.26275,43.81475,-0.037001044,1.093780877,0,0,0,0,-0.598893655,-2.022702306,-1.056611799,0.35111361,0.811200203,0,-4.906406403,25p-50p
10.26325,43.81475,-0.037001044,0.587064787,0,0,0,0,-0.61890661,-2.022702306,-1.056611799,0.35111361,0.863864483,0,-4.585608959,25p-50p
10.26375,43.81475,-0.037001044,1.013773073,0,0,0,0,-0.200064586,-2.022702306,-1.056611799,0.35111361,0.705871643,0,-4.94790411,25p-50p
10.26425,43.81475,-0.037001044,1.227127216,0,0,0,0,-0.434501709,-2.022702306,-1.056611799,0.35111361,0.2845574,0,-5.052583218,25p-50p
10.26475,43.81475,-0.037001044,0.987103805,0,0,0,0,-0.204353006,-2.022702306,-1.056611799,0.35111361,0.337221681,0,-4.894841194,25p-50p
10.26525,43.81475,-0.037001044,1.17378868,0,0,0,0,-0.052826538,-2.022702306,-1.056611799,0.35111361,0.389885961,0,-5.076961517,25p-50p
10.26575,43.81475,-0.037001044,1.120450145,0,0,0,0,-0.215789011,-2.022702306,-1.056611799,0.35111361,0.389885961,0,-5.061588287,25p-50p
10.26625,43.81475,-0.037001044,1.040442341,0,0,0,0,-0.144314252,-2.022702306,-1.056611799,0.35111361,0.389885961,0,-4.959497452,25p-50p
10.26675,43.81475,-0.037001044,1.440481359,0,0,0,0,0.211630071,-2.022702306,-1.056611799,0.35111361,0.442550241,0,-5.171873093,25p-50p
